name,datetime,type,size,count_total,count_filtered
20211202/20211202015900.json.gz,2023-05-04 11:37:04,extraction,1747968,2483.0,2.0
20211202/20211202002800.json.gz,2023-05-04 11:37:05,extraction,1507458,2227.0,3.0
20211202/20211202020600.json.gz,2023-05-04 11:37:05,extraction,1755606,2530.0,1.0
20211202/20211202002700.json.gz,2023-05-04 11:37:06,extraction,1656331,2402.0,3.0
20211202/20211202025500.json.gz,2023-05-04 11:37:07,extraction,1755459,2508.0,2.0
20211202/20211202012100.json.gz,2023-05-04 11:37:07,extraction,1631064,2439.0,2.0
20211202/20211202014400.json.gz,2023-05-04 11:37:08,extraction,1758854,2544.0,1.0
20211202/20211202003900.json.gz,2023-05-04 11:37:08,extraction,1649590,2425.0,6.0
20211202/20211202010900.json.gz,2023-05-04 11:37:09,extraction,1663903,2455.0,1.0
20211202/20211202014900.json.gz,2023-05-04 11:37:10,extraction,1753066,2529.0,3.0
20211202/20211202012300.json.gz,2023-05-04 11:37:11,extraction,1781698,2592.0,3.0
20211202/20211202001900.json.gz,2023-05-04 11:37:11,extraction,1640360,2381.0,6.0
20211202/20211202004400.json.gz,2023-05-04 11:37:12,extraction,1652385,2446.0,2.0
20211202/20211202015000.json.gz,2023-05-04 11:37:13,extraction,1743933,2500.0,2.0
20211202/20211202002600.json.gz,2023-05-04 11:37:13,extraction,1514087,2192.0,2.0
20211202/20211202000800.json.gz,2023-05-04 11:37:14,extraction,1659462,2469.0,2.0
20211202/20211202004200.json.gz,2023-05-04 11:37:14,extraction,1652247,2422.0,5.0
20211202/20211202012900.json.gz,2023-05-04 11:37:15,extraction,1756265,2564.0,4.0
20211202/20211202012800.json.gz,2023-05-04 11:37:16,extraction,1639946,2413.0,0.0
20211202/20211202004300.json.gz,2023-05-04 11:37:16,extraction,1515435,2272.0,0.0
20211202/20211202014300.json.gz,2023-05-04 11:37:17,extraction,1632431,2346.0,0.0
20211202/20211202014800.json.gz,2023-05-04 11:37:17,extraction,1733605,2462.0,3.0
20211202/20211202011900.json.gz,2023-05-04 11:37:18,extraction,1778103,2657.0,5.0
20211202/20211202011500.json.gz,2023-05-04 11:37:18,extraction,1771239,2595.0,6.0
20211202/20211202012700.json.gz,2023-05-04 11:37:19,extraction,1758293,2528.0,3.0
20211202/20211202012000.json.gz,2023-05-04 11:37:20,extraction,1784397,2604.0,7.0
20211202/20211202000200.json.gz,2023-05-04 11:37:20,extraction,1772968,2604.0,1.0
20211202/20211202011300.json.gz,2023-05-04 11:37:21,extraction,1768060,2608.0,5.0
20211202/20211202011000.json.gz,2023-05-04 11:37:21,extraction,1779938,2594.0,3.0
20211202/20211202013500.json.gz,2023-05-04 11:37:22,extraction,1747208,2514.0,6.0
20211202/20211202014100.json.gz,2023-05-04 11:37:23,extraction,1749715,2492.0,3.0
20211202/20211202010500.json.gz,2023-05-04 11:37:24,extraction,1654155,2417.0,2.0
20211202/20211202014200.json.gz,2023-05-04 11:37:25,extraction,1872601,2688.0,4.0
20211202/20211202004100.json.gz,2023-05-04 11:37:26,extraction,1505215,2198.0,4.0
20211202/20211202005700.json.gz,2023-05-04 11:37:27,extraction,1517350,2238.0,4.0
20211202/20211202013400.json.gz,2023-05-04 11:37:28,extraction,1732428,2462.0,4.0
20211202/20211202013300.json.gz,2023-05-04 11:37:30,extraction,1757036,2513.0,8.0
20211202/20211202010300.json.gz,2023-05-04 11:37:32,extraction,1784148,2629.0,6.0
20211202/20211202013200.json.gz,2023-05-04 11:37:33,extraction,1757928,2512.0,3.0
20211202/20211202005300.json.gz,2023-05-04 11:37:34,extraction,1513180,2210.0,5.0
20211202/20211202004000.json.gz,2023-05-04 11:37:34,extraction,1502868,2188.0,4.0
20211202/20211202003400.json.gz,2023-05-04 11:37:35,extraction,1652945,2409.0,6.0
20211202/20211202003300.json.gz,2023-05-04 11:37:35,extraction,1519380,2241.0,5.0
20211202/20211202000700.json.gz,2023-05-04 11:37:36,extraction,1507520,2224.0,5.0
20211202/20211202005000.json.gz,2023-05-04 11:37:37,extraction,1517161,2288.0,3.0
20211202/20211202012600.json.gz,2023-05-04 11:37:37,extraction,1632350,2368.0,3.0
20211202/20211202003200.json.gz,2023-05-04 11:37:38,extraction,1499106,2176.0,2.0
20211202/20211202005100.json.gz,2023-05-04 11:37:39,extraction,1501467,2197.0,1.0
20211202/20211202012500.json.gz,2023-05-04 11:37:39,extraction,1765547,2551.0,4.0
20211202/20211202012400.json.gz,2023-05-04 11:37:40,extraction,1771542,2592.0,4.0
20211202/20211202003100.json.gz,2023-05-04 11:37:41,extraction,1633146,2407.0,3.0
20211202/20211202003000.json.gz,2023-05-04 11:37:41,extraction,1515146,2239.0,1.0
20211202/20211202002400.json.gz,2023-05-04 11:37:42,extraction,1639269,2396.0,1.0
20211202/20211202011800.json.gz,2023-05-04 11:37:43,extraction,1639652,2429.0,3.0
20211202/20211202002300.json.gz,2023-05-04 11:37:43,extraction,1515469,2239.0,7.0
20211202/20211202002200.json.gz,2023-05-04 11:37:44,extraction,1633015,2427.0,3.0
20211202/20211202002100.json.gz,2023-05-04 11:37:44,extraction,1508033,2215.0,1.0
20211202/20211202001800.json.gz,2023-05-04 11:37:45,extraction,1522722,2240.0,2.0
20211202/20211202001600.json.gz,2023-05-04 11:37:45,extraction,1628181,2359.0,9.0
20211202/20211202010200.json.gz,2023-05-04 11:37:46,extraction,1512505,2174.0,3.0
20211202/20211202002000.json.gz,2023-05-04 11:37:46,extraction,1643844,2419.0,4.0
20211202/20211202001500.json.gz,2023-05-04 11:37:47,extraction,1518867,2213.0,3.0
20211202/20211202001200.json.gz,2023-05-04 11:37:48,extraction,1650517,2432.0,3.0
20211202/20211202001400.json.gz,2023-05-04 11:37:48,extraction,1518367,2251.0,4.0
20211202/20211202005500.json.gz,2023-05-04 11:37:49,extraction,1514066,2242.0,4.0
20211202/20211202005600.json.gz,2023-05-04 11:37:49,extraction,1647058,2391.0,3.0
20211202/20211202001300.json.gz,2023-05-04 11:37:50,extraction,1529412,2303.0,6.0
20211202/20211202001100.json.gz,2023-05-04 11:37:51,extraction,1650700,2457.0,2.0
20211202/20211202001000.json.gz,2023-05-04 11:37:51,extraction,1519881,2235.0,4.0
20211202/20211202000100.json.gz,2023-05-04 11:37:52,extraction,1218748,1869.0,1.0
20211202/20211202000600.json.gz,2023-05-04 11:37:53,extraction,1521980,2257.0,2.0
20211202/20211202000500.json.gz,2023-05-04 11:37:53,extraction,1518197,2303.0,1.0
20211202/20211202000000.json.gz,2023-05-04 11:37:54,extraction,1789084,2686.0,7.0
twitter-stream-20211203.tar,2023-05-04 12:06:58,download,2766827520,,
20211203/20211203235600.json.gz,2023-05-04 12:06:59,extraction,1513708,2148.0,5.0
20211203/20211203235400.json.gz,2023-05-04 12:07:00,extraction,1401087,2015.0,3.0
20211203/20211203235800.json.gz,2023-05-04 12:07:00,extraction,1513785,2186.0,6.0
20211203/20211203235100.json.gz,2023-05-04 12:07:01,extraction,1620405,2313.0,1.0
20211203/20211203235500.json.gz,2023-05-04 12:07:01,extraction,1515875,2177.0,4.0
20211203/20211203235700.json.gz,2023-05-04 12:07:02,extraction,1504573,2135.0,4.0
20211203/20211203235200.json.gz,2023-05-04 12:07:03,extraction,1385825,2013.0,2.0
20211203/20211203235300.json.gz,2023-05-04 12:07:03,extraction,1506636,2157.0,0.0
20211203/20211203234700.json.gz,2023-05-04 12:07:04,extraction,1507504,2158.0,3.0
20211203/20211203234800.json.gz,2023-05-04 12:07:04,extraction,1514074,2158.0,3.0
20211203/20211203235000.json.gz,2023-05-04 12:07:05,extraction,1404717,2097.0,1.0
20211203/20211203234200.json.gz,2023-05-04 12:07:05,extraction,1387888,2034.0,2.0
20211203/20211203234600.json.gz,2023-05-04 12:07:06,extraction,1507709,2148.0,5.0
20211203/20211203234500.json.gz,2023-05-04 12:07:06,extraction,1501182,2139.0,2.0
20211203/20211203233800.json.gz,2023-05-04 12:07:07,extraction,1514781,2217.0,3.0
20211203/20211203233500.json.gz,2023-05-04 12:07:07,extraction,1395094,2054.0,3.0
20211203/20211203234300.json.gz,2023-05-04 12:07:08,extraction,1527883,2232.0,6.0
20211203/20211203234400.json.gz,2023-05-04 12:07:09,extraction,1527171,2240.0,3.0
20211203/20211203234100.json.gz,2023-05-04 12:07:09,extraction,1625582,2371.0,2.0
20211203/20211203234900.json.gz,2023-05-04 12:07:10,extraction,1509452,2178.0,5.0
20211203/20211203234000.json.gz,2023-05-04 12:07:11,extraction,1530722,2239.0,5.0
20211203/20211203233700.json.gz,2023-05-04 12:07:12,extraction,1514257,2192.0,7.0
20211203/20211203233600.json.gz,2023-05-04 12:07:12,extraction,1506617,2176.0,4.0
20211203/20211203233900.json.gz,2023-05-04 12:07:13,extraction,1518281,2213.0,1.0
20211203/20211203233200.json.gz,2023-05-04 12:07:13,extraction,1511432,2164.0,2.0
20211203/20211203233000.json.gz,2023-05-04 12:07:14,extraction,1519296,2213.0,1.0
20211203/20211203233300.json.gz,2023-05-04 12:07:14,extraction,1519521,2212.0,5.0
20211203/20211203235900.json.gz,2023-05-04 12:07:15,extraction,1401660,2045.0,6.0
20211203/20211203233400.json.gz,2023-05-04 12:07:15,extraction,1517363,2219.0,1.0
20211203/20211203232900.json.gz,2023-05-04 12:07:16,extraction,1505798,2207.0,2.0
20211203/20211203232700.json.gz,2023-05-04 12:07:16,extraction,1385026,2004.0,5.0
20211203/20211203233100.json.gz,2023-05-04 12:07:17,extraction,1530339,2181.0,3.0
20211203/20211203232800.json.gz,2023-05-04 12:07:18,extraction,1520788,2207.0,2.0
20211203/20211203232400.json.gz,2023-05-04 12:07:18,extraction,1507250,2209.0,1.0
20211203/20211203232200.json.gz,2023-05-04 12:07:19,extraction,1518975,2238.0,3.0
20211203/20211203231900.json.gz,2023-05-04 12:07:19,extraction,1536322,2306.0,3.0
20211203/20211203232500.json.gz,2023-05-04 12:07:20,extraction,1526286,2227.0,1.0
20211203/20211203232100.json.gz,2023-05-04 12:07:20,extraction,1516268,2222.0,3.0
20211203/20211203232600.json.gz,2023-05-04 12:07:21,extraction,1529771,2274.0,2.0
20211203/20211203232300.json.gz,2023-05-04 12:07:22,extraction,1514969,2239.0,3.0
20211203/20211203231700.json.gz,2023-05-04 12:07:22,extraction,1400334,2057.0,1.0
20211203/20211203231800.json.gz,2023-05-04 12:07:23,extraction,1634089,2402.0,2.0
20211203/20211203232000.json.gz,2023-05-04 12:07:24,extraction,1519154,2226.0,2.0
20211203/20211203231600.json.gz,2023-05-04 12:07:24,extraction,1535241,2289.0,1.0
20211203/20211203230400.json.gz,2023-05-04 12:07:25,extraction,1523137,2260.0,3.0
20211203/20211203231300.json.gz,2023-05-04 12:07:26,extraction,1521983,2254.0,1.0
20211203/20211203231500.json.gz,2023-05-04 12:07:26,extraction,1512528,2280.0,2.0
20211203/20211203231400.json.gz,2023-05-04 12:07:27,extraction,1656709,2488.0,3.0
20211203/20211203230900.json.gz,2023-05-04 12:07:27,extraction,1529935,2296.0,2.0
20211203/20211203230600.json.gz,2023-05-04 12:07:28,extraction,1505890,2204.0,1.0
20211203/20211203222500.json.gz,2023-05-04 12:07:28,extraction,1506710,2223.0,5.0
20211203/20211203231000.json.gz,2023-05-04 12:07:29,extraction,1651850,2419.0,4.0
20211203/20211203231100.json.gz,2023-05-04 12:07:29,extraction,1403770,2063.0,0.0
20211203/20211203224300.json.gz,2023-05-04 12:07:30,extraction,1388849,2058.0,3.0
20211203/20211203230000.json.gz,2023-05-04 12:07:30,extraction,1658127,2514.0,1.0
20211203/20211203230100.json.gz,2023-05-04 12:07:31,extraction,1650006,2407.0,4.0
20211203/20211203231200.json.gz,2023-05-04 12:07:32,extraction,1634446,2364.0,6.0
20211203/20211203230800.json.gz,2023-05-04 12:07:32,extraction,1634900,2419.0,5.0
20211203/20211203230500.json.gz,2023-05-04 12:07:33,extraction,1539341,2306.0,9.0
20211203/20211203230300.json.gz,2023-05-04 12:07:33,extraction,1518350,2195.0,2.0
20211203/20211203230700.json.gz,2023-05-04 12:07:34,extraction,1497240,2181.0,2.0
20211203/20211203225800.json.gz,2023-05-04 12:07:34,extraction,1518576,2249.0,6.0
20211203/20211203225200.json.gz,2023-05-04 12:07:35,extraction,1497115,2218.0,5.0
20211203/20211203225600.json.gz,2023-05-04 12:07:36,extraction,1389084,2073.0,2.0
20211203/20211203230200.json.gz,2023-05-04 12:07:37,extraction,1511092,2215.0,3.0
20211203/20211203225700.json.gz,2023-05-04 12:07:38,extraction,1517538,2230.0,0.0
20211203/20211203224900.json.gz,2023-05-04 12:07:38,extraction,1517471,2233.0,5.0
20211203/20211203225400.json.gz,2023-05-04 12:07:39,extraction,1375573,2005.0,4.0
20211203/20211203225300.json.gz,2023-05-04 12:07:39,extraction,1514089,2258.0,3.0
20211203/20211203225900.json.gz,2023-05-04 12:07:40,extraction,1392125,2030.0,0.0
20211203/20211203225000.json.gz,2023-05-04 12:07:40,extraction,1505944,2197.0,4.0
20211203/20211203225100.json.gz,2023-05-04 12:07:41,extraction,1515415,2217.0,4.0
20211203/20211203224700.json.gz,2023-05-04 12:07:41,extraction,1395250,2086.0,3.0
20211203/20211203224100.json.gz,2023-05-04 12:07:42,extraction,1508210,2201.0,9.0
20211203/20211203224200.json.gz,2023-05-04 12:07:42,extraction,1504567,2223.0,3.0
20211203/20211203224600.json.gz,2023-05-04 12:07:43,extraction,1509700,2281.0,5.0
20211203/20211203224500.json.gz,2023-05-04 12:07:43,extraction,1500076,2232.0,4.0
20211203/20211203223900.json.gz,2023-05-04 12:07:44,extraction,1535774,2276.0,9.0
20211203/20211203223800.json.gz,2023-05-04 12:07:45,extraction,1507211,2235.0,5.0
20211203/20211203223700.json.gz,2023-05-04 12:07:45,extraction,1507779,2210.0,2.0
20211203/20211203224800.json.gz,2023-05-04 12:07:46,extraction,1398898,2049.0,3.0
20211203/20211203223500.json.gz,2023-05-04 12:07:46,extraction,1518929,2272.0,7.0
20211203/20211203224000.json.gz,2023-05-04 12:07:47,extraction,1386558,2061.0,5.0
20211203/20211203223600.json.gz,2023-05-04 12:07:47,extraction,1395781,2032.0,6.0
20211203/20211203223400.json.gz,2023-05-04 12:07:48,extraction,1515805,2247.0,5.0
20211203/20211203223000.json.gz,2023-05-04 12:07:49,extraction,1641583,2453.0,1.0
20211203/20211203223100.json.gz,2023-05-04 12:07:50,extraction,1503883,2229.0,5.0
20211203/20211203223300.json.gz,2023-05-04 12:07:50,extraction,1395435,2072.0,3.0
20211203/20211203222900.json.gz,2023-05-04 12:07:51,extraction,1503557,2225.0,3.0
20211203/20211203222700.json.gz,2023-05-04 12:07:52,extraction,1378942,2006.0,4.0
20211203/20211203222400.json.gz,2023-05-04 12:07:52,extraction,1384981,2018.0,2.0
20211203/20211203222800.json.gz,2023-05-04 12:07:53,extraction,1395504,2107.0,2.0
20211203/20211203222600.json.gz,2023-05-04 12:07:53,extraction,1374444,2032.0,1.0
20211203/20211203225500.json.gz,2023-05-04 12:07:54,extraction,1509466,2204.0,2.0
20211203/20211203222300.json.gz,2023-05-04 12:07:54,extraction,1509644,2224.0,4.0
20211203/20211203222000.json.gz,2023-05-04 12:07:55,extraction,1499733,2188.0,1.0
20211203/20211203221500.json.gz,2023-05-04 12:07:56,extraction,1503568,2243.0,5.0
20211203/20211203213700.json.gz,2023-05-04 12:07:56,extraction,1393583,2144.0,1.0
20211203/20211203220600.json.gz,2023-05-04 12:07:57,extraction,1511964,2229.0,5.0
20211203/20211203220700.json.gz,2023-05-04 12:07:57,extraction,1491481,2204.0,1.0
20211203/20211203221800.json.gz,2023-05-04 12:07:58,extraction,1504885,2207.0,3.0
20211203/20211203222100.json.gz,2023-05-04 12:08:00,extraction,1491629,2183.0,4.0
20211203/20211203221700.json.gz,2023-05-04 12:08:01,extraction,1502649,2232.0,7.0
20211203/20211203221600.json.gz,2023-05-04 12:08:02,extraction,1373870,2037.0,4.0
20211203/20211203221900.json.gz,2023-05-04 12:08:03,extraction,1377238,2002.0,3.0
20211203/20211203221300.json.gz,2023-05-04 12:08:04,extraction,1517370,2247.0,7.0
20211203/20211203220900.json.gz,2023-05-04 12:08:05,extraction,1505483,2223.0,7.0
20211203/20211203221000.json.gz,2023-05-04 12:08:06,extraction,1503182,2185.0,8.0
20211203/20211203221100.json.gz,2023-05-04 12:08:06,extraction,1369746,2003.0,3.0
20211203/20211203224400.json.gz,2023-05-04 12:08:07,extraction,1514004,2245.0,4.0
20211203/20211203221400.json.gz,2023-05-04 12:08:07,extraction,1380380,2027.0,0.0
20211203/20211203221200.json.gz,2023-05-04 12:08:08,extraction,1374361,2033.0,2.0
20211203/20211203220800.json.gz,2023-05-04 12:08:08,extraction,1372696,2042.0,2.0
20211203/20211203220200.json.gz,2023-05-04 12:08:09,extraction,1501843,2252.0,3.0
20211203/20211203220400.json.gz,2023-05-04 12:08:09,extraction,1392578,2101.0,2.0
20211203/20211203220300.json.gz,2023-05-04 12:08:10,extraction,1381908,2080.0,4.0
20211203/20211203220000.json.gz,2023-05-04 12:08:10,extraction,1656243,2496.0,6.0
20211203/20211203215800.json.gz,2023-05-04 12:08:11,extraction,1366403,1995.0,2.0
20211203/20211203220500.json.gz,2023-05-04 12:08:11,extraction,1499525,2214.0,2.0
20211203/20211203220100.json.gz,2023-05-04 12:08:12,extraction,1526282,2264.0,3.0
20211203/20211203215700.json.gz,2023-05-04 12:08:12,extraction,1508039,2215.0,5.0
20211203/20211203215500.json.gz,2023-05-04 12:08:13,extraction,1492187,2156.0,3.0
20211203/20211203215600.json.gz,2023-05-04 12:08:14,extraction,1370962,2025.0,3.0
20211203/20211203215900.json.gz,2023-05-04 12:08:14,extraction,1484762,2183.0,3.0
20211203/20211203193900.json.gz,2023-05-04 12:08:15,extraction,1496012,2244.0,4.0
20211203/20211203215400.json.gz,2023-05-04 12:08:15,extraction,1484156,2154.0,2.0
20211203/20211203215200.json.gz,2023-05-04 12:08:16,extraction,1483515,2184.0,4.0
20211203/20211203215000.json.gz,2023-05-04 12:08:17,extraction,1473024,2164.0,1.0
20211203/20211203215100.json.gz,2023-05-04 12:08:17,extraction,1488711,2175.0,3.0
20211203/20211203214700.json.gz,2023-05-04 12:08:18,extraction,1479649,2178.0,1.0
20211203/20211203223200.json.gz,2023-05-04 12:08:19,extraction,1375050,2031.0,4.0
20211203/20211203214600.json.gz,2023-05-04 12:08:19,extraction,1586790,2330.0,4.0
20211203/20211203215300.json.gz,2023-05-04 12:08:20,extraction,1491628,2138.0,5.0
20211203/20211203190500.json.gz,2023-05-04 12:08:21,extraction,1615273,2389.0,3.0
20211203/20211203214200.json.gz,2023-05-04 12:08:21,extraction,1676147,2471.0,4.0
20211203/20211203212900.json.gz,2023-05-04 12:08:22,extraction,1250229,1902.0,1.0
20211203/20211203214900.json.gz,2023-05-04 12:08:22,extraction,1590987,2329.0,0.0
20211203/20211203214400.json.gz,2023-05-04 12:08:23,extraction,1877045,2808.0,9.0
20211203/20211203214800.json.gz,2023-05-04 12:08:24,extraction,1594539,2354.0,5.0
20211203/20211203211900.json.gz,2023-05-04 12:08:24,extraction,1258753,1879.0,3.0
20211203/20211203214000.json.gz,2023-05-04 12:08:25,extraction,1603849,2439.0,6.0
20211203/20211203213800.json.gz,2023-05-04 12:08:25,extraction,1383830,2097.0,3.0
20211203/20211203213200.json.gz,2023-05-04 12:08:26,extraction,1376263,2064.0,0.0
20211203/20211203212800.json.gz,2023-05-04 12:08:26,extraction,1385702,2132.0,4.0
20211203/20211203214500.json.gz,2023-05-04 12:08:27,extraction,1667244,2477.0,3.0
20211203/20211203214100.json.gz,2023-05-04 12:08:28,extraction,1716067,2515.0,5.0
20211203/20211203210000.json.gz,2023-05-04 12:08:28,extraction,1536338,2370.0,1.0
20211203/20211203211700.json.gz,2023-05-04 12:08:29,extraction,1250701,1919.0,2.0
20211203/20211203213900.json.gz,2023-05-04 12:08:30,extraction,1359056,2015.0,3.0
20211203/20211203213600.json.gz,2023-05-04 12:08:30,extraction,1395009,2136.0,4.0
20211203/20211203212700.json.gz,2023-05-04 12:08:31,extraction,1376052,2065.0,7.0
20211203/20211203222200.json.gz,2023-05-04 12:08:32,extraction,1378580,2036.0,2.0
20211203/20211203211200.json.gz,2023-05-04 12:08:32,extraction,1386949,2039.0,5.0
20211203/20211203212300.json.gz,2023-05-04 12:08:33,extraction,1373987,2101.0,4.0
20211203/20211203214300.json.gz,2023-05-04 12:08:34,extraction,1692730,2528.0,11.0
20211203/20211203213000.json.gz,2023-05-04 12:08:34,extraction,1503350,2292.0,7.0
20211203/20211203213400.json.gz,2023-05-04 12:08:35,extraction,1383014,2087.0,5.0
20211203/20211203213100.json.gz,2023-05-04 12:08:35,extraction,1381379,2159.0,1.0
20211203/20211203213500.json.gz,2023-05-04 12:08:36,extraction,1260894,1886.0,2.0
20211203/20211203213300.json.gz,2023-05-04 12:08:36,extraction,1394369,2107.0,9.0
20211203/20211203212600.json.gz,2023-05-04 12:08:37,extraction,1377268,2068.0,4.0
20211203/20211203211500.json.gz,2023-05-04 12:08:37,extraction,1380786,2091.0,4.0
20211203/20211203205900.json.gz,2023-05-04 12:08:38,extraction,1492113,2210.0,7.0
20211203/20211203212500.json.gz,2023-05-04 12:08:38,extraction,1385759,2084.0,5.0
20211203/20211203212400.json.gz,2023-05-04 12:08:39,extraction,1386194,2107.0,3.0
20211203/20211203212000.json.gz,2023-05-04 12:08:40,extraction,1386471,2080.0,2.0
20211203/20211203211000.json.gz,2023-05-04 12:08:40,extraction,1395122,2064.0,4.0
20211203/20211203212200.json.gz,2023-05-04 12:08:40,extraction,1245166,1900.0,2.0
20211203/20211203212100.json.gz,2023-05-04 12:08:41,extraction,1379659,2057.0,4.0
20211203/20211203211800.json.gz,2023-05-04 12:08:42,extraction,1387263,2117.0,3.0
20211203/20211203211400.json.gz,2023-05-04 12:08:42,extraction,1369331,2074.0,5.0
20211203/20211203211600.json.gz,2023-05-04 12:08:43,extraction,1380469,2028.0,8.0
20211203/20211203210800.json.gz,2023-05-04 12:08:43,extraction,1366711,2052.0,3.0
20211203/20211203205600.json.gz,2023-05-04 12:08:44,extraction,1371611,2042.0,5.0
20211203/20211203211300.json.gz,2023-05-04 12:08:45,extraction,1383804,2066.0,5.0
20211203/20211203210700.json.gz,2023-05-04 12:08:46,extraction,1387859,2078.0,3.0
20211203/20211203210500.json.gz,2023-05-04 12:08:46,extraction,1376281,2060.0,5.0
20211203/20211203211100.json.gz,2023-05-04 12:08:47,extraction,1379415,2062.0,4.0
20211203/20211203210900.json.gz,2023-05-04 12:08:47,extraction,1369418,2029.0,4.0
20211203/20211203210600.json.gz,2023-05-04 12:08:48,extraction,1368223,2026.0,4.0
20211203/20211203205200.json.gz,2023-05-04 12:08:48,extraction,1239403,1860.0,2.0
20211203/20211203205300.json.gz,2023-05-04 12:08:49,extraction,1495172,2259.0,9.0
20211203/20211203210300.json.gz,2023-05-04 12:08:49,extraction,1378324,2110.0,4.0
20211203/20211203210200.json.gz,2023-05-04 12:08:50,extraction,1383006,2053.0,4.0
20211203/20211203205700.json.gz,2023-05-04 12:08:50,extraction,1374903,2068.0,2.0
20211203/20211203210400.json.gz,2023-05-04 12:08:51,extraction,1500794,2222.0,3.0
20211203/20211203204900.json.gz,2023-05-04 12:08:51,extraction,1373033,2042.0,2.0
20211203/20211203205800.json.gz,2023-05-04 12:08:52,extraction,1252120,1901.0,3.0
20211203/20211203205500.json.gz,2023-05-04 12:08:52,extraction,1367021,2045.0,4.0
20211203/20211203210100.json.gz,2023-05-04 12:08:53,extraction,1383131,2067.0,2.0
20211203/20211203204700.json.gz,2023-05-04 12:08:53,extraction,1381666,2086.0,5.0
20211203/20211203205400.json.gz,2023-05-04 12:08:54,extraction,1252778,1892.0,3.0
20211203/20211203205100.json.gz,2023-05-04 12:08:54,extraction,1363656,2039.0,9.0
20211203/20211203204600.json.gz,2023-05-04 12:08:55,extraction,1254737,1869.0,3.0
20211203/20211203205000.json.gz,2023-05-04 12:08:55,extraction,1378222,2103.0,3.0
20211203/20211203204800.json.gz,2023-05-04 12:08:56,extraction,1367015,2078.0,1.0
20211203/20211203204500.json.gz,2023-05-04 12:08:57,extraction,1383255,2094.0,5.0
20211203/20211203204400.json.gz,2023-05-04 12:08:58,extraction,1358753,2039.0,7.0
20211203/20211203204200.json.gz,2023-05-04 12:08:58,extraction,1360867,2060.0,3.0
20211203/20211203204000.json.gz,2023-05-04 12:08:59,extraction,1485117,2216.0,7.0
20211203/20211203204300.json.gz,2023-05-04 12:09:00,extraction,1379812,2125.0,5.0
20211203/20211203203800.json.gz,2023-05-04 12:09:00,extraction,1373863,2085.0,5.0
20211203/20211203204100.json.gz,2023-05-04 12:09:01,extraction,1372209,2051.0,4.0
20211203/20211203203900.json.gz,2023-05-04 12:09:01,extraction,1376806,2061.0,3.0
20211203/20211203203700.json.gz,2023-05-04 12:09:02,extraction,1373969,2080.0,6.0
20211203/20211203203500.json.gz,2023-05-04 12:09:02,extraction,1371058,2042.0,4.0
20211203/20211203203400.json.gz,2023-05-04 12:09:03,extraction,1373829,2101.0,4.0
20211203/20211203203600.json.gz,2023-05-04 12:09:03,extraction,1364265,2035.0,2.0
20211203/20211203203100.json.gz,2023-05-04 12:09:04,extraction,1507772,2244.0,7.0
20211203/20211203203300.json.gz,2023-05-04 12:09:05,extraction,1505143,2278.0,1.0
20211203/20211203202900.json.gz,2023-05-04 12:09:05,extraction,1491812,2222.0,5.0
20211203/20211203202200.json.gz,2023-05-04 12:09:06,extraction,1698803,2620.0,6.0
20211203/20211203203200.json.gz,2023-05-04 12:09:07,extraction,1377460,2076.0,4.0
20211203/20211203202800.json.gz,2023-05-04 12:09:07,extraction,1376041,2108.0,5.0
20211203/20211203202700.json.gz,2023-05-04 12:09:08,extraction,1478101,2208.0,5.0
20211203/20211203202000.json.gz,2023-05-04 12:09:09,extraction,1369471,2072.0,2.0
20211203/20211203201300.json.gz,2023-05-04 12:09:09,extraction,1362916,2033.0,4.0
20211203/20211203201100.json.gz,2023-05-04 12:09:10,extraction,1369860,2064.0,3.0
20211203/20211203201200.json.gz,2023-05-04 12:09:11,extraction,1381026,2058.0,6.0
20211203/20211203203000.json.gz,2023-05-04 12:09:11,extraction,1386175,2112.0,7.0
20211203/20211203201900.json.gz,2023-05-04 12:09:12,extraction,1492230,2259.0,2.0
20211203/20211203202100.json.gz,2023-05-04 12:09:13,extraction,1361187,2106.0,2.0
20211203/20211203202600.json.gz,2023-05-04 12:09:13,extraction,1367399,2042.0,2.0
20211203/20211203202500.json.gz,2023-05-04 12:09:14,extraction,1497762,2225.0,3.0
20211203/20211203202400.json.gz,2023-05-04 12:09:14,extraction,1491258,2205.0,4.0
20211203/20211203202300.json.gz,2023-05-04 12:09:15,extraction,1491743,2254.0,4.0
20211203/20211203201600.json.gz,2023-05-04 12:09:15,extraction,1364298,2003.0,2.0
20211203/20211203201400.json.gz,2023-05-04 12:09:16,extraction,1369017,2059.0,3.0
20211203/20211203200600.json.gz,2023-05-04 12:09:16,extraction,1374889,2027.0,2.0
20211203/20211203201700.json.gz,2023-05-04 12:09:17,extraction,1377487,2120.0,4.0
20211203/20211203200700.json.gz,2023-05-04 12:09:17,extraction,1369390,2051.0,3.0
20211203/20211203200900.json.gz,2023-05-04 12:09:18,extraction,1365862,2043.0,8.0
20211203/20211203201800.json.gz,2023-05-04 12:09:18,extraction,1256930,1906.0,5.0
20211203/20211203201500.json.gz,2023-05-04 12:09:19,extraction,1484797,2244.0,2.0
20211203/20211203200800.json.gz,2023-05-04 12:09:20,extraction,1372746,2085.0,5.0
20211203/20211203200300.json.gz,2023-05-04 12:09:20,extraction,1486175,2223.0,1.0
